predict_type,exec_time_seconds,style_type,prompt_length,negative_prompt_length,num_images_per_prompt,num_inference_steps,checkpoint_model_version_id,lora_args
e867a9754d73155e90d62f88dbedfc62,56.0,f89076e37bd882bc3af87483da7dd1fa,55.0,26.0,8.0,30.0,9762dde6b60f229c0f2eeb6a78edc569,[]
e867a9754d73155e90d62f88dbedfc62,75.0,,24.0,,4.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
4c2487237ebe5f821950d09158742384,22.0,,140.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,25.0,06e536f5c0819e7aa379dcd35556f441,47.0,26.0,8.0,30.0,4da23763f5721d525703525dd45c9ef7,[]
f54c9d4e8a16832ef4cd01da8f723c8c,39.0,,7.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,14.0,,69.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '22831c6e4371c1cc55f8d95704523d6c', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,54.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,,69.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'b4de0635a83a2ae18e4298768351c7d7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,21.0,,69.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '0c13d6d3b3743756e05bd42f3afb2d52', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,20.0,,69.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '86ee781072256cc909e4d0ec7cdcf8d8', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,49.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,16.0,,69.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'dfdae6bda1be436b13e8bc4240879355', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,40.0,,24.0,,4.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,13.0,,76.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '22831c6e4371c1cc55f8d95704523d6c', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,19.0,,76.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'b4de0635a83a2ae18e4298768351c7d7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,55.0,,25.0,,4.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,11.0,,76.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '0c13d6d3b3743756e05bd42f3afb2d52', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,11.0,,76.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '86ee781072256cc909e4d0ec7cdcf8d8', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,20.0,,76.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'dfdae6bda1be436b13e8bc4240879355', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,16.0,,4.0,26.0,1.0,30.0,53f85a107d96e1b22d50dc35194cfa78,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,49.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,26.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '22831c6e4371c1cc55f8d95704523d6c', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,20.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'b4de0635a83a2ae18e4298768351c7d7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,12.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '0c13d6d3b3743756e05bd42f3afb2d52', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,45.0,,24.0,,4.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,11.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '86ee781072256cc909e4d0ec7cdcf8d8', 'scale': 1.0}]"
4c2487237ebe5f821950d09158742384,26.0,,19.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,18.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'dfdae6bda1be436b13e8bc4240879355', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,8.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '22831c6e4371c1cc55f8d95704523d6c', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,21.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'b4de0635a83a2ae18e4298768351c7d7', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,20.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '0c13d6d3b3743756e05bd42f3afb2d52', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,27.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': '86ee781072256cc909e4d0ec7cdcf8d8', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,22.0,,55.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,"[{'modelVersionId': 'dfdae6bda1be436b13e8bc4240879355', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,39.0,,25.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
4c2487237ebe5f821950d09158742384,20.0,,13.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,49.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,52.0,,25.0,,4.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
4c2487237ebe5f821950d09158742384,9.0,,173.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
4c2487237ebe5f821950d09158742384,23.0,,9.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,68.0,,25.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
4c2487237ebe5f821950d09158742384,12.0,,173.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,77.0,,25.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,42.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,48.0,,26.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,23.0,,44.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,48.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,12.0,,18.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,43.0,,26.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,47.0,,25.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
4c2487237ebe5f821950d09158742384,17.0,,185.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,50.0,e098247bc6652dd88c76644b275260ed,20.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,54.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,56.0,,26.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,58.0,e098247bc6652dd88c76644b275260ed,24.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,70.0,,25.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,26.0,88585aaa7d5402c0928a0c8639c83bab,63.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,53.0,e098247bc6652dd88c76644b275260ed,16.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,34.0,,26.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,43.0,,25.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,52.0,e098247bc6652dd88c76644b275260ed,20.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,45.0,,55.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '881ad08b23bec80777fe4bce8bee4e0a', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,52.0,,25.0,,8.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '7338a781b57bf45847c702bfd05b2a80', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,20.0,,55.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '881ad08b23bec80777fe4bce8bee4e0a', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,56.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,31.0,,65.0,,1.0,30.0,f9c4915ff864089286f00a0da73721b7,"[{'modelVersionId': '881ad08b23bec80777fe4bce8bee4e0a', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,44.0,,5.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,33.0,15d0db7a5e41fc1c1c595e16c66079c5,68.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,59.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,33.0,e098247bc6652dd88c76644b275260ed,23.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,51.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,34.0,e098247bc6652dd88c76644b275260ed,16.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,43.0,,14.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,33.0,e098247bc6652dd88c76644b275260ed,16.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,24.0,88585aaa7d5402c0928a0c8639c83bab,66.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,55.0,e098247bc6652dd88c76644b275260ed,19.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,48.0,,14.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,34.0,e098247bc6652dd88c76644b275260ed,20.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,73.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,32.0,e098247bc6652dd88c76644b275260ed,20.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,32.0,e098247bc6652dd88c76644b275260ed,20.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,24.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,34.0,e098247bc6652dd88c76644b275260ed,22.0,26.0,1.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,75.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,59.0,,4.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,31.0,,5.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,49.0,,7.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,26.0,,5.0,,8.0,30.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,28.0,88585aaa7d5402c0928a0c8639c83bab,43.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,25.0,15d0db7a5e41fc1c1c595e16c66079c5,50.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,25.0,15d0db7a5e41fc1c1c595e16c66079c5,39.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,29.0,15d0db7a5e41fc1c1c595e16c66079c5,58.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,17.0,15d0db7a5e41fc1c1c595e16c66079c5,53.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,27.0,15d0db7a5e41fc1c1c595e16c66079c5,61.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,23.0,15d0db7a5e41fc1c1c595e16c66079c5,50.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,26.0,15d0db7a5e41fc1c1c595e16c66079c5,57.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
e867a9754d73155e90d62f88dbedfc62,25.0,15d0db7a5e41fc1c1c595e16c66079c5,61.0,26.0,1.0,30.0,83c0982f2d5a8e7d5de8ab742af0d0b4,[]
f54c9d4e8a16832ef4cd01da8f723c8c,49.0,,90.0,,3.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,[]
f54c9d4e8a16832ef4cd01da8f723c8c,35.0,,119.0,,3.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,[]
e867a9754d73155e90d62f88dbedfc62,20.0,0d0b9485670cafe330f7b702a93fcf68,57.0,26.0,1.0,30.0,2930f581cec52c94bb26303ad51b9f54,[]
e867a9754d73155e90d62f88dbedfc62,41.0,,43.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,[]
e867a9754d73155e90d62f88dbedfc62,12.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,52.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,33.0,88585aaa7d5402c0928a0c8639c83bab,60.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,60.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,36.0,,43.0,,1.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,[]
e867a9754d73155e90d62f88dbedfc62,41.0,,19.0,,4.0,30.0,072eaf615a80e47ea7ed1b7f9bfdbac5,"[{'modelVersionId': '4fa478df5573b6597248fd32f3200107', 'scale': 0.8}]"
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,82.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,70.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,92.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,19.0,88585aaa7d5402c0928a0c8639c83bab,45.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,,61.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,19.0,,89.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,24.0,,53.0,26.0,1.0,30.0,e1cb4aba67e1a2a4e875f1f437b65488,[]
e867a9754d73155e90d62f88dbedfc62,31.0,88585aaa7d5402c0928a0c8639c83bab,64.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,28.0,88585aaa7d5402c0928a0c8639c83bab,46.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,64.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,69.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,56.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,29.0,88585aaa7d5402c0928a0c8639c83bab,55.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,17.0,88585aaa7d5402c0928a0c8639c83bab,62.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,21.0,88585aaa7d5402c0928a0c8639c83bab,55.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,38.0,88585aaa7d5402c0928a0c8639c83bab,60.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,10.0,,53.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,,38.0,26.0,8.0,30.0,4db30ff1c073bf10f67fd7f036e0225c,"[{'modelVersionId': 'f670ef5d2d6bdf8f29450a970494dd64', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,28.0,,24.0,26.0,8.0,30.0,4db30ff1c073bf10f67fd7f036e0225c,"[{'modelVersionId': 'f670ef5d2d6bdf8f29450a970494dd64', 'scale': 1.0}]"
e867a9754d73155e90d62f88dbedfc62,5.0,,4.0,26.0,1.0,30.0,3e773e98ed2936bce529101487901959,[]
e867a9754d73155e90d62f88dbedfc62,5.0,,4.0,26.0,1.0,30.0,3e773e98ed2936bce529101487901959,[]
e867a9754d73155e90d62f88dbedfc62,4.0,,4.0,26.0,1.0,30.0,3e773e98ed2936bce529101487901959,[]
e867a9754d73155e90d62f88dbedfc62,30.0,88585aaa7d5402c0928a0c8639c83bab,49.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,31.0,88585aaa7d5402c0928a0c8639c83bab,42.0,26.0,1.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,35.0,88585aaa7d5402c0928a0c8639c83bab,53.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,26.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,26.0,88585aaa7d5402c0928a0c8639c83bab,54.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,31.0,88585aaa7d5402c0928a0c8639c83bab,59.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,32.0,88585aaa7d5402c0928a0c8639c83bab,57.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,18.0,88585aaa7d5402c0928a0c8639c83bab,76.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,15.0,88585aaa7d5402c0928a0c8639c83bab,81.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,64.0,26.0,8.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,11.0,88585aaa7d5402c0928a0c8639c83bab,78.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,22.0,88585aaa7d5402c0928a0c8639c83bab,77.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,14.0,88585aaa7d5402c0928a0c8639c83bab,55.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,13.0,88585aaa7d5402c0928a0c8639c83bab,55.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,20.0,88585aaa7d5402c0928a0c8639c83bab,62.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,23.0,88585aaa7d5402c0928a0c8639c83bab,70.0,26.0,2.0,30.0,0a80ffe64c68aa574e80e6c9b9f5308a,[]
e867a9754d73155e90d62f88dbedfc62,38.0,f89076e37bd882bc3af87483da7dd1fa,56.0,26.0,2.0,30.0,9762dde6b60f229c0f2eeb6a78edc569,[]
e867a9754d73155e90d62f88dbedfc62,50.0,e098247bc6652dd88c76644b275260ed,60.0,26.0,2.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,48.0,,60.0,,8.0,40.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,50.0,,60.0,,2.0,48.0,f9c4915ff864089286f00a0da73721b7,[]
e867a9754d73155e90d62f88dbedfc62,2.0,,60.0,,2.0,48.0,cff75436afd85b0d58e4cae91d324c8d,[]
